#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="treeLikelihood" spec="beast.evolution.likelihood.TreeLikelihood">
#        <data filter="-" id="alignment" spec="beast.evolution.alignment.FilteredAlignment">
#        </data>
#        <tree id="tree" nTypes="15" spec="beast.evolution.tree.StructuredCoalescentMultiTypeTreeConcise">
#            <migrationModelUniform id="MigrationModelUniform" minDemes="10" spec="beast.evolution.tree.MigrationModelUniform">
#                <parameter id="RealParameter" name="rate">0.0036900369003690036</parameter>
#                <parameter id="RealParameter1" name="popSize">1.0</parameter>
#                <numDemes id="IntegerParameter" spec="beast.core.parameter.IntegerParameter">15</numDemes>
#            </migrationModelUniform>
#            <trait id="typeTraitSet" spec="beast.evolution.tree.TraitSetWithLimits" traitname="type" value="IP6b-54=IP6b,IP7-57=IP7,IP4b-44=IP4b,IP2c-7=IP2c,IP3c-46=IP3c,IP2b-6=IP2b,IP8-62=IP8,IP3b-43=IP3b,IP1b-4=IP1b,IP5-51=IP5,IP1b-3=IP1b">
#                <taxa alignment="@alignment" id="TaxonSet" spec="beast.evolution.alignment.TaxonSet"/>
#            </trait>
#            <trait id="timeTraitSet" spec="beast.evolution.tree.TraitSetWithLimits" traitname="date-forward" value="IP6b-54=54.0,IP7-57=57.0,IP2c-7=7.0,IP4b-44=44.0,IP1b-3=3.0,IP3c-46=46.0,IP8-62=62.0,IP2b-6=6.0,IP1b-4=4.0,IP5-51=51.0,IP3b-43=43.0">
#                <taxa alignment="@alignment" id="TaxonSet1" spec="beast.evolution.alignment.TaxonSet"/>
#            </trait>
#        </tree>
#        <siteModel id="siteModel" spec="beast.evolution.sitemodel.SiteModel">
#            <parameter id="mutationRate" name="mutationRate">1.0</parameter>
#            <substModel id="HKY" spec="beast.evolution.substitutionmodel.HKY">
#                <parameter id="hky.kappa" name="kappa">1.0</parameter>
#                <frequencies estimate="false" id="Frequencies" spec="beast.evolution.substitutionmodel.Frequencies">
#                    <parameter dimension="4" id="HKY.freq" name="frequencies">0.25 0.25 0.25 0.25</parameter>
#                </frequencies>
#            </substModel>
#        </siteModel>
#    </distribution>
#    <distribution id="treePrior" limitedLifespan="false" multiTypeTreeConcise="@tree" spec="multitypetreeVolz.distributions.StructuredCoalescentTreeDensityNew">
#        <migrationModelUniform id="migModel" minDemes="10" spec="beast.evolution.tree.MigrationModelUniform">
#            <parameter id="rate" name="rate">0.0036900369003690036</parameter>
#            <parameter id="popSize" name="popSize">1.0</parameter>
#            <numDemes id="numDemes" lower="10" spec="beast.core.parameter.IntegerParameter" upper="20">15</numDemes>
#            <trait id="startInfectionsTraitSet" spec="multitypetreeVolz.util.InfectionTraitSet" taxaDates="@timeTraitSet" taxaTypes="@typeTraitSet" traitname="date-forward" type="start" value="IP3b=23.0,IP6b=33.0,IP2b=-16.0,IP1b=-26.0,IP4b=19.0,IP8=43.0,IP7=35.0,IP5=-3.0,IP3c=25.0,IP2c=-9.0"/>
#            <trait id="endInfectionsTraitSet" spec="multitypetreeVolz.util.InfectionTraitSet" taxaDates="@timeTraitSet" taxaTypes="@typeTraitSet" traitname="date-forward" type="end" value="IP3b=46.0,IP6b=55.0,IP2b=9.0,IP1b=7.0,IP4b=47.0,IP8=63.0,IP7=58.0,IP5=52.0,IP3c=48.0,IP2c=10.0"/>
#        </migrationModelUniform>
#    </distribution>
#    <distribution id="parameterPriors" spec="beast.core.util.CompoundDistribution">
#        <distribution id="Prior" spec="beast.math.distributions.Prior" x="@mutationRate">
#            <distr id="LogNormalDistributionModel" spec="beast.math.distributions.LogNormalDistributionModel">
#                <parameter id="RealParameter2" lower="0.0" name="M" upper="0.0">-3.0</parameter>
#                <parameter id="RealParameter3" lower="0.0" name="S" upper="0.0">6.0</parameter>
#            </distr>
#        </distribution>
#        <distribution id="Prior1" spec="beast.math.distributions.Prior" x="@popSize">
#            <distr id="LogNormalDistributionModel1" spec="beast.math.distributions.LogNormalDistributionModel">
#                <parameter id="RealParameter4" lower="0.0" name="M" upper="0.0">0.0</parameter>
#                <parameter id="RealParameter5" lower="0.0" name="S" upper="0.0">6.0</parameter>
#            </distr>
#        </distribution>
#        <distribution id="Prior2" spec="beast.math.distributions.Prior" x="@rate">
#            <distr id="LogNormalDistributionModel2" spec="beast.math.distributions.LogNormalDistributionModel">
#                <parameter id="RealParameter6" lower="0.0" name="M" upper="0.0">-5.602118820879701</parameter>
#                <parameter id="RealParameter7" lower="0.0" name="S" upper="0.0">0.2</parameter>
#            </distr>
#        </distribution>
#        <distribution id="Prior3" spec="beast.math.distributions.Prior" x="@hky.kappa">
#            <distr id="LogNormalDistributionModel3" spec="beast.math.distributions.LogNormalDistributionModel">
#                <parameter id="RealParameter8" lower="0.0" name="M" upper="0.0">0.0</parameter>
#                <parameter id="RealParameter9" lower="0.0" name="S" upper="0.0">4.0</parameter>
#            </distr>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	treeLikelihood	migModel.popSize	migModel.rateMig	migModel.numPops	mutationRate	tree.height	HKY.freq1	HKY.freq2	HKY.freq3	HKY.freq4	hky.kappa
974000	-11580.025999047997	-11548.51393244667	0.7439316626941997	0.00401122	13	2.0227604594414458E-5	70.65307453713014	0.2504304359884822	0.27965192599500444	0.2560198438053431	0.2138977942111703	39.4180385959147
976000	-11574.670305222577	-11546.544272264751	0.6809048887571394	0.00352950	15	2.325081707145606E-5	69.500778597185	0.2504304359884822	0.27965192599500444	0.2560198438053431	0.2138977942111703	38.9924204064886
978000	-11579.590063542099	-11547.728202445442	1.2820955091164292	0.00401543	12	2.259453404697599E-5	67.1769452823845	0.2504304359884822	0.27996241423453755	0.25570935556581	0.2138977942111703	55.20876314706867
980000	-11577.09589175275	-11548.198281897923	0.4728665380215411	0.00453821	17	1.815836915114668E-5	79.56325464274111	0.2504304359884822	0.27996241423453755	0.25570935556581	0.2138977942111703	16.321390081572854
982000	-11583.309581653793	-11550.602250370737	0.583614891585727	0.00424528	18	1.691856519814409E-5	71.52211723548983	0.2504304359884822	0.28077366597298864	0.2548981038273589	0.2138977942111703	40.94030075463435
984000	-11573.776791281787	-11547.441668120142	0.7590803204627193	0.00423298	13	2.2257407654341684E-5	65.48398062309909	0.2504304359884822	0.28077366597298864	0.2548981038273589	0.2138977942111703	40.94030075463435
986000	-11573.966987932861	-11550.166420068203	0.32511394131375004	0.00368531	11	2.2873221700896247E-5	67.9471584181547	0.24844177570804354	0.28077366597298864	0.25685905251517127	0.21392550580379655	40.94030075463435
988000	-11571.678805658688	-11546.317235277182	0.33437281690397297	0.00401618	14	2.228822223251455E-5	65.30878137997148	0.24844177570804354	0.28077366597298864	0.25685905251517127	0.21392550580379655	41.666358439275456
990000	-11582.988702649338	-11549.581768982105	0.8607318057845733	0.00196377	17	1.622947753053379E-5	75.83358159942172	0.2510220737637401	0.2794008231634706	0.2556515972689928	0.21392550580379655	18.35339853608781
992000	-11569.20656190051	-11546.699432667348	0.40961638283893037	0.00402434	13	2.5657699375815844E-5	64.86024059171649	0.2510220737637401	0.2794008231634706	0.25956491240636714	0.21001219066642218	18.35339853608781
994000	-11572.036614493301	-11548.521988790219	0.20549706944082224	0.00361888	14	2.4548720568866754E-5	64.68147193636847	0.2510220737637401	0.2794008231634706	0.25956491240636714	0.21001219066642218	17.963403833961014
996000	-11572.242006345206	-11548.34520667389	0.3412877259034018	0.00341485	19	2.7869612637751243E-5	59.925162001684754	0.25540834152670716	0.2794008231634706	0.2606207288116842	0.20457010649813806	17.963403833961014
998000	-11570.528168647954	-11549.516986290648	0.4566540842917454	0.00322509	11	2.2001755466004734E-5	63.54919979254306	0.25540834152670716	0.2794008231634706	0.2606207288116842	0.20457010649813806	17.963403833961014
1000000	-11579.682468168767	-11550.635138254333	0.4251663862021258	0.00315166	17	2.684897546817045E-5	69.9261446541576	0.25540834152670716	0.2794008231634706	0.2606207288116842	0.20457010649813806	17.963403833961014
1002000	-11584.355792755583	-11549.150953103745	0.7338871158497972	0.00492312	14	1.879772500586125E-5	77.92392206319253	0.25540834152670716	0.2794008231634706	0.2606207288116842	0.20457010649813806	17.963403833961014
1004000	-11581.578185127708	-11549.49535176056	1.3271480676871923	0.00366809	14	1.0746873451793837E-5	72.07521305877852	0.25020390158488526	0.2794008231634706	0.2606207288116842	0.20977454643995996	17.963403833961014
1006000	-11575.623301751448	-11547.464338134329	1.103420434613707	0.00465072	13	1.7886603472358034E-5	71.24370399878904	0.25020390158488526	0.2794008231634706	0.2606207288116842	0.20977454643995996	17.963403833961014
1008000	-11576.243216612005	-11549.49707321147	0.508366020297022	0.00350281	16	2.0885659623012184E-5	70.50555743147596	0.24293761784525433	0.2794008231634706	0.2606207288116842	0.2170408301795909	21.363824799298282
1010000	-11576.014086303781	-11550.286667407034	0.3316811354671978	0.00341841	13	2.6337635377578766E-5	65.31518296464094	0.2623838021632401	0.2794008231634706	0.24298511817251944	0.21523025650076988	21.363824799298282
1012000	-11575.543964965696	-11553.185736941245	0.4078310098550784	0.00272336	11	1.9851385193736537E-5	65.97830836719083	0.2623838021632401	0.2794008231634706	0.2536941955716404	0.20452117910164894	21.363824799298282
1014000	-11580.404808622146	-11552.937046574547	0.7512625143143639	0.00443403	10	2.715639842363477E-5	71.58453180182381	0.2623838021632401	0.28109453283068286	0.2536941955716404	0.2028274694344367	21.363824799298282
1016000	-11574.813725774064	-11547.734953157296	0.48050063872721194	0.00310762	12	2.109715936298851E-5	69.86690698195892	0.24345435422067271	0.28383179551756327	0.25095693288476	0.22175691737700406	23.80779419181314
1018000	-11576.098719375099	-11548.650740986677	0.4884902514857478	0.00301588	19	1.870190162868745E-5	66.38327019296479	0.24345435422067271	0.28383179551756327	0.25095693288476	0.22175691737700406	23.80779419181314
1020000	-11573.386211505005	-11547.137800514738	0.6616180624769652	0.00410150	13	2.3652824271981277E-5	66.21312887123659	0.24345435422067271	0.2925369486610695	0.25095693288476	0.21305176423349784	16.982274485996818
1022000	-11584.785229679248	-11548.22174335293	1.2875395598750783	0.00641181	16	1.995717192008258E-5	65.35559642374051	0.24345435422067271	0.2925369486610695	0.25095693288476	0.21305176423349784	16.982274485996818
1024000	-11580.23952619421	-11548.508819923756	0.5894819582240389	0.00556273	20	2.0637221893952935E-5	61.081216334217615	0.24585937590650445	0.2925369486610695	0.25095693288476	0.2106467425476661	13.183608433086464
1026000	-11584.889817157473	-11552.390180658393	1.1034517429783264	0.00406534	17	1.7102126798037134E-5	74.79940287144	0.2500175710652744	0.2925369486610695	0.24679873772599006	0.2106467425476661	13.183608433086464
1028000	-11582.5791498956	-11551.172323856048	1.0224129332565022	0.00532150	14	1.4711241104331008E-5	71.77528883096441	0.2500175710652744	0.2925369486610695	0.24679873772599006	0.2106467425476661	13.183608433086464
1030000	-11569.49269880503	-11551.738951600417	0.1489962367838278	0.00392341	15	3.2617112411704636E-5	62.477160740674	0.24986663415122654	0.2925369486610695	0.24679873772599006	0.21079767946171396	22.902896873719133
1032000	-11575.133451162708	-11548.271948815029	0.4698860791145421	0.00405679	16	2.1764011590564612E-5	67.25602810778895	0.24986663415122654	0.2757430638428351	0.2635926225442245	0.21079767946171396	8.269382130433039
1034000	-11580.301493508621	-11552.346931410384	1.49589304454564	0.00336550	11	2.1030916053378813E-5	72.86650976173595	0.24986663415122654	0.2756245332028679	0.2635926225442245	0.21091621010168113	3.249675624468888
1036000	-11573.193022290487	-11549.501977980226	0.3786686057524779	0.00327609	17	2.825714803452712E-5	63.99768815421535	0.25206784462316584	0.2756245332028679	0.2635926225442245	0.20871499962974183	10.184994701602815
1038000	-11576.406022300856	-11552.833614965102	0.24252618522230804	0.00388446	17	1.9981203156268356E-5	62.11528670290416	0.2435843122067292	0.2803673579301717	0.2635926225442245	0.2124557073188747	10.184994701602815
1040000	-11580.384860434919	-11552.011185987725	0.9890595349718604	0.00411458	14	1.9794545683007356E-5	67.98068895721272	0.26291866069277015	0.27795677359181675	0.25064942665832973	0.20847513905708343	10.184994701602815
1042000	-11569.885720500348	-11549.97597801682	0.19293688124743838	0.00361058	18	2.8829668317146956E-5	64.93342259560981	0.24901385280678087	0.27795677359181675	0.26465317807867894	0.2083761955227235	16.059875314643403
1044000	-11585.332978486353	-11553.662732963436	1.4068375514419522	0.00314056	11	1.6469261002882157E-5	76.94306096433193	0.24901385280678087	0.270622607991941	0.26465317807867894	0.21571036112259923	16.059875314643403
1046000	-11580.263410443713	-11550.13764800276	0.7497345204692465	0.00365361	16	1.6954371579614606E-5	64.17030863847141	0.24901385280678087	0.270622607991941	0.26465317807867894	0.21571036112259923	16.059875314643403
1048000	-11569.449212474114	-11550.996302263195	0.1370664268489148	0.00261009	16	3.498641708221534E-5	60.66589810385173	0.24901385280678087	0.270622607991941	0.26465317807867894	0.21571036112259923	16.059875314643403
1050000	-11570.444557201936	-11550.019320627343	0.1407269988832774	0.00336950	17	2.155207393147484E-5	62.09166704775049	0.24920225742604987	0.270622607991941	0.26446477345940994	0.21571036112259923	15.834942839794378
1052000	-11578.905299216154	-11551.40661719922	0.2942908969747283	0.00326022	13	2.624340725692295E-5	70.58861757486818	0.24920225742604987	0.270622607991941	0.26446477345940994	0.21571036112259923	15.834942839794378
1054000	-11573.462576379578	-11549.901724361398	0.34859529958155316	0.00306794	15	1.681270956345407E-5	70.56444836978706	0.24920225742604987	0.2873052155411575	0.24778216591019342	0.21571036112259923	15.834942839794378
1056000	-11576.371059494615	-11552.934906789533	0.5402428351522536	0.00388093	15	2.3911390985698745E-5	65.2795226835315	0.24884108000734662	0.28766639295986074	0.24778216591019342	0.21571036112259923	4.4319204792889195
1058000	-11577.251080594062	-11549.722359315929	0.5198463182828251	0.00519043	14	3.203086520492837E-5	63.183471781614095	0.25735018828617434	0.279157284681033	0.25956095332244455	0.2039315737103481	25.40017228115461
1060000	-11573.477359057273	-11549.013450759965	0.3571214901954528	0.00243134	13	2.1956557856286004E-5	63.54369013305201	0.25735018828617434	0.279157284681033	0.25956095332244455	0.2039315737103481	25.40017228115461
1062000	-11579.7895103762	-11549.244843785169	0.6233635785619146	0.00315605	15	1.542096681826454E-5	81.72859599968585	0.25735018828617434	0.279157284681033	0.25956095332244455	0.2039315737103481	12.93680785861671
1064000	-11578.928342106192	-11552.290653262911	0.9357206655206457	0.00335246	14	2.025758497310553E-5	70.32887953729028	0.2481500646495474	0.2807318746403476	0.2671864869997569	0.2039315737103481	8.399248457145475
1066000	-11582.862403167093	-11551.351402072602	0.6440756466855696	0.00529744	17	1.3986139029280104E-5	77.22878940990005	0.2481500646495474	0.2807318746403476	0.2671864869997569	0.2039315737103481	10.18000810904092
1068000	-11571.83659865601	-11551.950906894539	0.33078773488118945	0.00298730	12	2.592451593027361E-5	62.97737394310019	0.24075415378505666	0.2807318746403476	0.2551367710709982	0.22337720050359752	11.038428232021946
1070000	-11582.095528561053	-11553.379874917517	0.7167491976163713	0.00372109	11	2.2142805319701406E-5	62.66764893464725	0.24075415378505666	0.2807318746403476	0.26201361030930764	0.21650036126528807	11.038428232021946
1072000	-11576.36262249549	-11549.33705260091	1.2849347287794588	0.00294782	11	1.8024560564665303E-5	72.00985182382675	0.24075415378505666	0.2807318746403476	0.26201361030930764	0.21650036126528807	13.843548494264782
1074000	-11576.872095542069	-11554.923027903907	0.42452926320731527	0.00336954	16	2.4117236393594613E-5	64.8498137655023	0.24075415378505666	0.2736038262799625	0.26914165866969275	0.21650036126528807	7.906475817324609
1076000	-11574.973512573844	-11548.773433495595	0.6379130798267056	0.00339424	17	2.0929112746925683E-5	69.28166173366533	0.24075415378505666	0.28821424799036965	0.2545312369592856	0.21650036126528807	13.515674698714829
1078000	-11574.936646622087	-11548.435714784071	0.36049532435718595	0.00298718	11	1.983985242092794E-5	66.97477447613984	0.24075415378505666	0.28821424799036965	0.2545312369592856	0.21650036126528807	13.515674698714829
1080000	-11574.79551506511	-11545.69303877716	1.300139424358511	0.00458229	11	1.859225674918493E-5	65.42380343627761	0.2473810795276443	0.2787302443495615	0.2545312369592856	0.21935743916350864	13.515674698714829
1082000	-11577.629028452968	-11549.109492572703	1.373356709023937	0.00376498	12	1.5244727002082843E-5	74.26466319533996	0.2473810795276443	0.28444576022896395	0.24881572107988317	0.21935743916350864	12.633708611583303
1084000	-11578.515124264344	-11550.19638836112	0.7619144387098119	0.00336105	20	1.9117232309657998E-5	71.37884401892383	0.2473810795276443	0.28444576022896395	0.24881572107988317	0.21935743916350864	12.585610581394194
1086000	-11577.610334862662	-11549.214953171913	1.3125233175130662	0.00385561	11	2.243202072810147E-5	71.63971904225532	0.2473810795276443	0.28444576022896395	0.24881572107988317	0.21935743916350864	8.74448098231724
1088000	-11578.59243403605	-11551.92366048982	0.34307880539736724	0.00430394	15	1.543709323127719E-5	66.33929841848601	0.2473810795276443	0.2859719987445301	0.24728948256431701	0.21935743916350864	8.74448098231724
1090000	-11576.794034369746	-11549.210563337554	0.6924284405374077	0.00478849	17	1.9303049427535122E-5	63.949872416298	0.2384041552573612	0.2851351717170794	0.2571032338620508	0.21935743916350864	8.74448098231724
1092000	-11571.428853980044	-11551.724965390356	0.2025726901516179	0.00290344	18	2.8771476804235965E-5	61.299461320538825	0.2384041552573612	0.2851351717170794	0.2571032338620508	0.21935743916350864	20.19026800380028
1094000	-11572.975009865662	-11545.76306462539	0.2979415205624528	0.00346577	18	2.0194593028163296E-5	62.34632572892772	0.24411162516342094	0.2851351717170794	0.2571032338620508	0.2136499692574489	20.19026800380028
1096000	-11578.114358404586	-11550.129636781867	0.6200716226272711	0.00394271	16	2.3534215883886622E-5	73.89065496280293	0.24411162516342094	0.2851351717170794	0.2571032338620508	0.2136499692574489	40.964784248154864
1098000	-11579.358170856334	-11548.226307972853	1.8187478617839283	0.00377494	10	2.3687846086819308E-5	66.39001000513092	0.24411162516342094	0.2851351717170794	0.2571032338620508	0.2136499692574489	82.80963209156508
1100000	-11576.875445655796	-11548.003896651742	0.9161982580695142	0.00408184	12	2.0783382075686398E-5	66.0447141722688	0.24411162516342094	0.2851351717170794	0.2571032338620508	0.2136499692574489	82.80963209156508
1102000	-11588.764480066318	-11551.88189530182	1.328041515037535	0.00383037	18	1.1852825910615587E-5	80.30794607331121	0.2527387491692377	0.2851351717170794	0.2571032338620508	0.2050228452516321	82.80963209156508
1104000	-11578.33561944143	-11546.277461343967	0.7105081755272947	0.00393660	15	1.7074747606758756E-5	66.23004031570126	0.2527387491692377	0.2851351717170794	0.2571032338620508	0.2050228452516321	25.08313118022861
1106000	-11579.219547748977	-11547.393948570054	1.1325871424719391	0.00401219	11	2.2896828962924216E-5	62.03965848437873	0.2577178384292502	0.2801560824570669	0.2571032338620508	0.2050228452516321	10.297965916032076
1108000	-11572.080924712674	-11550.334960160228	0.4666014133185818	0.00323962	13	1.585597315909245E-5	64.39656454758433	0.2577178384292502	0.28713898533642823	0.2501203309826895	0.2050228452516321	10.297965916032076
1110000	-11575.57196400341	-11546.908862852915	0.6722825535821602	0.00466178	14	1.938248900913314E-5	66.98986414662377	0.2572682565884648	0.28339333777993825	0.2543155603799649	0.2050228452516321	10.297965916032076
1112000	-11578.293958017312	-11556.05514225161	0.2868195458716333	0.00231505	18	2.1778700641133856E-5	68.89212131161068	0.2572682565884648	0.2819042555254606	0.26141492314007236	0.19941256474600227	5.000875168913827
1114000	-11570.711837439363	-11547.518261790565	0.2904775877491223	0.00418454	17	2.1030103232985267E-5	65.89296869740235	0.24761039699561657	0.28513576905136295	0.26141492314007236	0.20583891081294817	16.824476501538264
1116000	-11579.957611239113	-11555.49884949132	0.49008482603978193	0.00328595	16	2.7378843116272345E-5	66.2491098921446	0.24761039699561657	0.2811049515013853	0.26740125534471826	0.2038833961582799	4.102099758032084
1118000	-11574.236772125696	-11554.956070874783	0.289724472907922	0.00441253	13	3.478473255718718E-5	62.31816680451503	0.24761039699561657	0.2811049515013853	0.26740125534471826	0.2038833961582799	7.429063566061681
1120000	-11574.33308437892	-11550.557402912938	0.6719336794586646	0.00342975	11	2.6443606951399185E-5	67.84040654599715	0.24761039699561657	0.2811049515013853	0.26740125534471826	0.2038833961582799	14.465584571558162
1122000	-11580.279398041901	-11550.704817481064	0.3992098742251569	0.00216065	13	2.356080624260802E-5	60.406626041104154	0.24761039699561657	0.2811049515013853	0.26740125534471826	0.2038833961582799	14.465584571558162
1124000	-11574.639052628285	-11551.979525726072	0.4820282545876445	0.00250906	10	2.8592647951318265E-5	64.34827752615004	0.24436906524420574	0.2811049515013853	0.26740125534471826	0.20712472790969075	16.978686304585903
1126000	-11575.919727312265	-11546.542330022827	1.2093446905053293	0.00329023	13	1.6116027274701902E-5	72.90684608482788	0.2503284893912895	0.2811049515013853	0.26144183119763453	0.20712472790969075	14.059279203633945
1128000	-11574.765198164732	-11548.718174155047	0.35708085035869597	0.00322942	14	1.7957478979798594E-5	70.66767793295622	0.2503284893912895	0.2811049515013853	0.26144183119763453	0.20712472790969075	14.059279203633945
1130000	-11574.37939200776	-11546.965434470978	0.4982324471961007	0.00311209	12	1.6567526036089693E-5	69.08381420331851	0.2503284893912895	0.2811049515013853	0.26144183119763453	0.20712472790969075	14.059279203633945
1132000	-11575.873801358577	-11547.151406912262	0.7018392297094879	0.00340681	14	2.0749495616763766E-5	64.50738764083137	0.2503284893912895	0.2811049515013853	0.26049699898774503	0.20806956011958022	14.059279203633945
1134000	-11572.619480750443	-11547.064308788904	0.5473331272697576	0.00358862	15	2.907464632137735E-5	63.82879112362521	0.2503284893912895	0.2811049515013853	0.25720503462637617	0.21136152448094908	12.52826914694884
1136000	-11580.077688150797	-11550.087061672144	1.079413310467476	0.00418488	12	2.3983642740944165E-5	75.92667065143576	0.2566043841418773	0.2811049515013853	0.25092913987578835	0.21136152448094908	37.2361559307804
1138000	-11574.41214628586	-11546.466305083139	0.757339789666135	0.00275395	11	1.867669624820557E-5	66.61233225416932	0.2496622901096011	0.2811049515013853	0.25092913987578835	0.2183036185132253	37.529187059742114
1140000	-11572.607371752389	-11551.590909435845	0.18137915657092551	0.00331259	17	3.318129073658391E-5	59.07595484595728	0.2430257601349161	0.2904213078658463	0.25092913987578835	0.21562379212344931	37.529187059742114
1142000	-11579.015954612187	-11548.320883238792	0.49025291849067576	0.00197170	14	1.9434463872395906E-5	71.6454669723273	0.2430257601349161	0.2904213078658463	0.25092913987578835	0.21562379212344931	43.20055850874659
1144000	-11572.36687535116	-11547.953328978914	0.4397696499410715	0.00372255	16	2.711452927277633E-5	67.14712213081161	0.2475687508121421	0.28708785092284367	0.24971960614156502	0.21562379212344931	14.90143749727126
1146000	-11565.845216849071	-11548.83852720462	0.14591315378908978	0.00316817	15	3.245103143755584E-5	64.13731733831082	0.256387617579473	0.27826898415551277	0.24971960614156502	0.21562379212344931	11.927473890887923
1148000	-11569.63398539224	-11548.297485935864	0.1715616607117859	0.00284976	14	2.291289005712874E-5	67.23073106183381	0.25693418103149923	0.2770365701859649	0.2508240536811802	0.21520519510135577	11.002725838511935
1150000	-11574.093539378338	-11552.464354914162	0.5874265965655534	0.00399481	12	2.151572015419094E-5	67.90728295646048	0.25693418103149923	0.2770365701859649	0.2508240536811802	0.21520519510135577	3.5617191665447523
1152000	-11584.166636059868	-11550.36364857956	0.44425938941468435	0.00368047	11	2.3686723218602196E-5	69.2640890272057	0.25693418103149923	0.2770365701859649	0.2508240536811802	0.21520519510135577	11.023714793928368
1154000	-11573.128742274072	-11546.512729651227	0.3098254154357651	0.00386353	19	2.0494315559109297E-5	65.71618001744984	0.25693418103149923	0.2770365701859649	0.2508240536811802	0.21520519510135577	11.023714793928368
1156000	-11586.586654345623	-11550.694089584464	2.0003132474542236	0.00347797	12	1.622377660459671E-5	76.61178334939002	0.25693418103149923	0.27830875624252105	0.2508240536811802	0.21393300904479964	35.02553547146871
1158000	-11578.448335703073	-11547.459613523606	2.0268821678235676	0.00348593	10	2.2717408078258237E-5	68.55640952250052	0.25693418103149923	0.27830875624252105	0.2508240536811802	0.21393300904479964	29.96488938097366
1160000	-11571.695370436566	-11546.886174481564	0.5046062006477552	0.00304688	14	2.4532831501685158E-5	67.85638908436165	0.2545816334588102	0.2806613038152101	0.2508240536811802	0.21393300904479964	29.96488938097366
1162000	-11573.341997523808	-11550.76727574264	0.4550804804051811	0.00353415	17	1.6604674503339174E-5	68.20671332190109	0.2545816334588102	0.2806613038152101	0.2508240536811802	0.21393300904479964	16.839226441400026
1164000	-11573.867135926726	-11547.295282248897	0.5312672604310145	0.00377838	15	1.934550297819578E-5	64.68962082564089	0.2545816334588102	0.2806613038152101	0.2508240536811802	0.21393300904479964	16.839226441400026
1166000	-11577.95882880656	-11547.525233638304	0.5308813526482985	0.00495177	15	1.7606841474156834E-5	68.3661759308436	0.2545816334588102	0.2806613038152101	0.2508240536811802	0.21393300904479964	14.092544053795885
1168000	-11577.95061921661	-11549.379398591574	0.31180372554668134	0.00357605	19	1.3059383463458073E-5	65.50197488155052	0.2545816334588102	0.2806613038152101	0.2508240536811802	0.21393300904479964	20.862687210591357
1170000	-11579.812446624412	-11550.496304091692	0.665489831406041	0.00411384	17	1.4864815646071754E-5	73.8055075163876	0.25136961845966543	0.2848016223743485	0.24989575012118662	0.21393300904479964	7.499323682730161
1172000	-11577.240620076627	-11548.136920841443	1.6991159399227627	0.00313035	11	1.3382383231491361E-5	71.4094499860017	0.25136961845966543	0.2848016223743485	0.24989575012118662	0.21393300904479964	7.499323682730161
1174000	-11578.433301586718	-11548.9794577237	0.8292106624333405	0.00297592	14	2.5984902263063142E-5	68.75660609004471	0.25136961845966543	0.2848016223743485	0.24989575012118662	0.21393300904479964	9.13154791049659
1176000	-11570.3541986615	-11544.994173049934	0.4498485875752125	0.00350095	16	2.8307704864660293E-5	65.28978749727105	0.25136961845966543	0.28120213810938144	0.2534952343861536	0.21393300904479964	20.174693497047322
1178000	-11579.864748517255	-11552.294602424638	0.8984372101284701	0.00380113	12	3.132852776872772E-5	78.51666875630033	0.2510856019901078	0.28120213810938144	0.2534952343861536	0.21421702551435726	20.174693497047322
1180000	-11577.016418670186	-11546.414265505915	1.397294701393192	0.00376430	11	1.4928910981568755E-5	61.47103335461076	0.2510856019901078	0.28120213810938144	0.2534952343861536	0.21421702551435726	20.174693497047322
1182000	-11571.850407409638	-11547.466081858647	0.36136945966912076	0.00315799	12	2.4208842720284153E-5	68.74835860672356	0.24918298097640448	0.28310475912308475	0.2534952343861536	0.21421702551435726	23.20949099377606
1184000	-11574.034763179568	-11547.364101961457	0.5979742678559986	0.00348657	14	2.202129736640017E-5	66.90693057582332	0.24918298097640448	0.28310475912308475	0.26107122940429445	0.20664103049621643	23.20949099377606
1186000	-11572.530643899043	-11547.594776711196	0.841555178552664	0.00371249	13	2.3441108271406487E-5	66.2939345511344	0.24368504527665907	0.2828889892269953	0.26107122940429445	0.21235473609205127	23.20949099377606
1188000	-11579.79536552198	-11547.481764759013	1.5902125497877015	0.00429608	12	2.0784260799882524E-5	73.41427051399432	0.24368504527665907	0.2828889892269953	0.26107122940429445	0.21235473609205127	10.925883988395407
1190000	-11577.574608683717	-11545.934333951483	0.8657136559791306	0.00504077	16	2.300197373584005E-5	63.49615679609987	0.24368504527665907	0.2828889892269953	0.26107122940429445	0.21235473609205127	37.111808670991685
1192000	-11581.182422416046	-11550.017734143708	0.9492163706964888	0.00430066	13	1.783085476316915E-5	68.01582310338642	0.25944631185934774	0.2828889892269953	0.24530996282160578	0.21235473609205127	36.72987333917944
1194000	-11579.524251793368	-11548.684401805787	1.631561216873567	0.00312305	11	1.9896204886626888E-5	71.18620780803509	0.25944631185934774	0.2753595042741051	0.25283944777449596	0.21235473609205127	26.326807907410334
